=== DEMO eBPF BGG Banking Simulator - lun 08 jun 2026 11:42:04 CST ===
2026-06-08T17:38:09 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    1.64ms
2026-06-08T20:52:45 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4672s
2026-06-08T20:52:45 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:45 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1475.83ms
2026-06-08T20:52:46 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2043s
2026-06-08T20:52:46 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:46 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1212.94ms
2026-06-08T20:52:47 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3879s
2026-06-08T20:52:47 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:47 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1394.63ms
2026-06-08T20:52:48 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7955s
2026-06-08T20:52:48 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:48 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  801.54ms
2026-06-08T20:52:49 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3751s
2026-06-08T20:52:50 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:50 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1394.28ms
2026-06-08T20:52:51 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4074s
2026-06-08T20:52:51 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:51 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1433.39ms
2026-06-08T20:52:52 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.0719s
2026-06-08T20:52:52 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:52 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1087.42ms
2026-06-08T20:52:54 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4259s
2026-06-08T20:52:54 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:54 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1427.92ms
2026-06-08T20:52:54 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.6787s
2026-06-08T20:52:54 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:54 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  682.04ms
2026-06-08T20:52:55 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4079s
2026-06-08T20:52:55 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:55 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  412.49ms
2026-06-08T20:52:55 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4538s
2026-06-08T20:52:55 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:55 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  459.77ms
2026-06-08T20:52:56 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7875s
2026-06-08T20:52:56 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:56 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  792.70ms
2026-06-08T20:52:57 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.2959s
2026-06-08T20:52:57 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:57 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1332.64ms
2026-06-08T20:52:59 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3502s
2026-06-08T20:52:59 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:52:59 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1420.21ms
2026-06-08T20:52:59 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=   34.93ms
2026-06-08T20:53:00 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.1221s
2026-06-08T20:53:00 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:00 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1125.88ms
2026-06-08T20:53:01 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.4654s
2026-06-08T20:53:01 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:01 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  469.90ms
2026-06-08T20:53:02 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.3835s
2026-06-08T20:53:02 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:02 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1391.85ms
2026-06-08T20:53:03 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.9300s
2026-06-08T20:53:03 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:03 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  937.91ms
2026-06-08T20:53:04 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.7874s
2026-06-08T20:53:04 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:04 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  800.14ms
2026-06-08T20:53:04 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.2575s
2026-06-08T20:53:04 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:04 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  267.89ms
2026-06-08T20:53:06 UTC | INFO     | AUTH     | user=cliente_001          network_delay=1.4124s
2026-06-08T20:53:06 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:06 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency= 1418.09ms
2026-06-08T20:53:06 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.1750s
2026-06-08T20:53:06 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:06 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  193.75ms
2026-06-08T20:53:06 UTC | INFO     | AUTH     | user=cliente_001          network_delay=0.3757s
2026-06-08T20:53:07 UTC | INFO     | AUTH_OK  | user=cliente_001          account=MX-4821-0001 type=PREMIUM
2026-06-08T20:53:07 UTC | INFO     | REQUEST  | method=POST   endpoint=/api/v1/auth/login                  status=200 latency=  385.21ms
2026-06-08T20:53:30 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.83ms
2026-06-08T20:54:01 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.86ms
2026-06-08T20:54:32 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    3.54ms
2026-06-08T20:55:02 UTC | INFO     | REQUEST  | method=GET    endpoint=/                                   status=200 latency=    0.62ms
